0 0
0.09272 1
0.19184 2
0.458544 3
0.50744 4
0.543184 5
0.561056 6
0.59208 7
0.5968 8
0.609952 9
0.654128 10
0.684144 11
0.763056 12
1.19373 13
1.21059 14
1.26118 15
1.43555 16
1.50301 17
1.66051 18
