0 0
0.09272 1
0.19184 2
0.382736 3
0.52712 4
0.576016 5
0.615472 6
0.629632 7
0.664368 8
0.6728 9
0.737552 10
0.776 11
0.861328 12
1.33283 13
1.3497 14
1.40029 15
1.57837 16
1.64582 17
