0 0
0.09272 1
0.19184 2
0.46488 3
0.510064 4
0.542096 5
0.56368 6
0.594704 7
0.603136 8
0.664176 9
0.698912 10
0.780528 11
1.20749 12
1.22435 13
1.27494 14
1.43446 15
1.50192 16
1.66314 17
