0.020928 5360
0.046512 5896
0.055952 6432
0.065392 6968
0.074832 7504
0.084272 8040
0.093712 7504
0.117376 6968
0.216496 6432
0.346576 5896
0.419072 5360
0.491632 4824
0.63832 3752
0.738816 4288
0.882416 3752
1.03722 3216
1.28477 2680
1.52288 2787
