0 0
0.09272 1
0.19184 2
0.458544 3
0.503728 4
0.539472 5
0.557344 6
0.59208 7
0.600512 8
0.613664 9
0.692576 10
0.766768 11
1.19002 12
1.20317 13
1.24634 14
1.40957 15
1.47702 16
1.63453 17
