0 0
0.09272 1
0.228048 2
0.565216 3
0.617824 4
0.653568 5
0.675152 6
0.706176 7
0.714608 8
0.731472 9
0.786784 10
0.8168 11
0.825232 12
0.91056 13
1.38949 14
1.40264 15
1.4421 16
1.56858 17
1.6276 18
1.69506 19
